work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2023,Senior,Full-Time,Data Engineer,240000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,183600,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Other,130000,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Other,80000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,250000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,150000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Analyst,160000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Analyst,120000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,289076,US,Onsite,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,202353,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,145000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,120000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Analyst,155000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Analyst,106000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,200000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,160000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,157750,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,104650,US,Fully Remote,US,Medium
2023,Mid-Level,Full-Time,Data Scientist,180000,US,Fully Remote,US,Medium
2023,Mid-Level,Full-Time,Data Scientist,140000,US,Fully Remote,US,Medium
2023,Executive,Full-Time,Data Scientist,200000,US,Onsite,US,Medium
2023,Executive,Full-Time,Data Scientist,145000,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,68000,US,Onsite,US,Large
2023,Entry-Level,Full-Time,Data Engineer,60000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,48289,ES,Onsite,ES,Medium
2023,Senior,Full-Time,Data Scientist,38631,ES,Onsite,ES,Medium
2023,Entry-Level,Full-Time,Data Engineer,85000,US,Onsite,US,Medium
2023,Entry-Level,Full-Time,Data Engineer,65000,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Data Engineer,125000,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Data Engineer,90000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Analyst,105000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Analyst,90000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Engineer,179820,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,143860,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Analyst,135000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Analyst,105500,US,Onsite,US,Medium
2023,Entry-Level,Full-Time,AI Engineer,155000,US,Onsite,US,Medium
2023,Entry-Level,Full-Time,AI Engineer,125000,US,Onsite,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,241000,US,Onsite,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,181000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,252000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,154000,US,Onsite,US,Medium
2023,Executive,Full-Time,Data Architect,180000,US,Onsite,US,Medium
2023,Executive,Full-Time,Data Architect,155000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,191765,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,134236,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,175000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,145000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,237000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,145000,US,Fully Remote,US,Medium
2023,Entry-Level,Full-Time,AI Engineer,155000,US,Onsite,US,Medium
2023,Entry-Level,Full-Time,AI Engineer,125000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Analyst,80000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Analyst,70000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,146000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,75000,US,Onsite,US,Medium
2023,Entry-Level,Full-Time,Data Analyst,64200,US,Fully Remote,US,Medium
2023,Entry-Level,Full-Time,Data Analyst,56100,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,170000,US,Onsite,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,130000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Analyst,208450,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Analyst,170550,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,125000,US,Onsite,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,100000,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Other,135000,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Other,120000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,200000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,170000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,171250,IE,Onsite,IE,Medium
2023,Senior,Full-Time,Data Scientist,113750,IE,Onsite,IE,Medium
2023,Senior,Full-Time,AI Engineer,222200,US,Onsite,US,Large
2023,Senior,Full-Time,AI Engineer,136000,US,Onsite,US,Large
2023,Senior,Full-Time,AI Engineer,260000,US,Onsite,US,Large
2023,Senior,Full-Time,AI Engineer,136000,US,Onsite,US,Large
2023,Senior,Full-Time,Data Analyst,153600,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Analyst,100500,US,Onsite,US,Medium
2023,Senior,Full-Time,AI Engineer,205000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,AI Engineer,184000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,115000,CA,Fully Remote,CA,Medium
2023,Senior,Full-Time,Machine Learning Engineer,95000,CA,Fully Remote,CA,Medium
2023,Mid-Level,Full-Time,Data Analyst,182500,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,121500,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,203100,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,114500,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,72914,GB,Onsite,GB,Medium
2023,Mid-Level,Full-Time,Data Analyst,54685,GB,Onsite,GB,Medium
2023,Senior,Full-Time,Data Engineer,252000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,129000,US,Onsite,US,Medium
2023,Entry-Level,Full-Time,Data Engineer,92700,US,Fully Remote,US,Medium
2023,Entry-Level,Full-Time,Data Engineer,61800,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Engineer,160000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Engineer,130000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,258000,CA,Onsite,CA,Medium
2023,Senior,Full-Time,Data Scientist,190000,CA,Onsite,CA,Medium
2023,Senior,Full-Time,Data Scientist,170000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,135000,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Data Architect,167500,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Data Architect,106500,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,195000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,160000,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Data Engineer,146000,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Data Engineer,75000,US,Onsite,US,Medium
2022,Entry-Level,Full-Time,Data Engineer,59888,NL,Fully Remote,NL,Large
2023,Executive,Full-Time,Data Engineer,286000,US,Fully Remote,US,Medium
2023,Executive,Full-Time,Data Engineer,207000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Analyst,100000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Analyst,80000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Engineer,223250,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,178600,US,Onsite,US,Medium
2023,Executive,Full-Time,Data Scientist,353200,US,Onsite,US,Medium
2023,Executive,Full-Time,Data Scientist,249300,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Machine Learning Engineer,230000,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Machine Learning Engineer,220000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,297300,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,198200,US,Fully Remote,US,Medium
2023,Mid-Level,Full-Time,AI Engineer,210000,US,Fully Remote,US,Medium
2023,Mid-Level,Full-Time,AI Engineer,151800,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,200000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,170000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,317070,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,170730,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,128000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,81500,US,Onsite,US,Medium
2023,Entry-Level,Full-Time,Data Analyst,21461,ES,Onsite,ES,Medium
2023,Senior,Full-Time,AI Engineer,108000,UA,Onsite,UA,Medium
2023,Senior,Full-Time,AI Engineer,60000,UA,Onsite,UA,Medium
2023,Mid-Level,Full-Time,Machine Learning Engineer,134000,US,Fully Remote,US,Medium
2023,Mid-Level,Full-Time,Machine Learning Engineer,124000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Engineer,171250,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,113750,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,165000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,132300,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,225000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,175000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,230000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,124500,US,Onsite,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,247500,US,Onsite,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,172200,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Analyst,175000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Analyst,145000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Analyst,148700,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Analyst,125600,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,145000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,115000,US,Onsite,US,Medium
2023,Senior,Full-Time,AI Engineer,200000,US,Onsite,US,Medium
2023,Senior,Full-Time,AI Engineer,150000,US,Onsite,US,Medium
2023,Entry-Level,Full-Time,AI Engineer,160000,US,Onsite,US,Medium
2023,Entry-Level,Full-Time,AI Engineer,120000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Analyst,185000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Analyst,120250,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,275300,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,183000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Architect,170000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Architect,125000,US,Fully Remote,US,Medium
2023,Mid-Level,Full-Time,Data Architect,167500,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Data Architect,106500,US,Onsite,US,Medium
2023,Senior,Full-Time,AI Engineer,250000,US,Onsite,US,Medium
2023,Senior,Full-Time,AI Engineer,200000,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Machine Learning Engineer,135000,US,Hybrid,US,Large
2023,Senior,Full-Time,AI Engineer,423834,IL,Onsite,IL,Large
2023,Senior,Full-Time,Machine Learning Engineer,216000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,184000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Engineer,180000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Engineer,165000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,185900,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,129300,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,145000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,120000,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Data Engineer,143865,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Data Engineer,115092,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Machine Learning Engineer,130000,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Machine Learning Engineer,90000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,173000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,132000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Analyst,208049,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Analyst,128500,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,179820,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,143860,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,167500,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,106500,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,275300,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,183500,US,Fully Remote,US,Medium
2023,Mid-Level,Full-Time,Data Engineer,149600,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Data Engineer,102000,US,Onsite,US,Medium
2023,Executive,Full-Time,Data Scientist,145000,US,Onsite,US,Medium
2023,Executive,Full-Time,Data Scientist,100000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Analyst,190000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Analyst,95000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Analyst,153600,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Analyst,106800,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Data Scientist,96578,IE,Onsite,IE,Medium
2023,Mid-Level,Full-Time,Data Scientist,80481,IE,Onsite,IE,Medium
2023,Mid-Level,Full-Time,Data Analyst,128000,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,85000,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Data Engineer,151000,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Data Engineer,140000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,275300,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,183500,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,220000,US,Onsite,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,170000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Analyst,135000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Analyst,105500,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Analyst,100000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Analyst,80000,US,Fully Remote,US,Medium
2023,Entry-Level,Full-Time,Other,7000,GH,Onsite,GH,Small
2023,Entry-Level,Full-Time,Machine Learning Engineer,42923,DE,Hybrid,DE,Medium
2023,Senior,Full-Time,Data Engineer,160000,CA,Fully Remote,CA,Medium
2023,Senior,Full-Time,Data Engineer,145000,CA,Fully Remote,CA,Medium
2023,Mid-Level,Full-Time,Data Analyst,154000,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,143000,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Data Scientist,78990,GB,Onsite,GB,Medium
2023,Mid-Level,Full-Time,Data Scientist,51039,GB,Onsite,GB,Medium
2023,Entry-Level,Full-Time,Data Scientist,190000,US,Onsite,US,Medium
2023,Entry-Level,Full-Time,Data Scientist,120000,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Data Scientist,85066,GB,Onsite,GB,Medium
2023,Mid-Level,Full-Time,Data Scientist,51039,GB,Onsite,GB,Medium
2023,Mid-Level,Full-Time,Data Scientist,109371,GB,Onsite,GB,Medium
2023,Mid-Level,Full-Time,Data Scientist,72914,GB,Onsite,GB,Medium
2023,Senior,Full-Time,Data Engineer,150000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,111000,US,Onsite,US,Medium
2023,Executive,Full-Time,Data Engineer,265000,US,Onsite,US,Medium
2023,Executive,Full-Time,Data Engineer,235000,US,Onsite,US,Medium
2023,Entry-Level,Full-Time,Data Scientist,121093,CH,Hybrid,CH,Large
2022,Mid-Level,Full-Time,Data Scientist,73546,DE,Fully Remote,DE,Medium
2023,Senior,Full-Time,Data Engineer,160000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Engineer,130000,US,Fully Remote,US,Medium
2023,Mid-Level,Full-Time,Data Engineer,75000,US,Fully Remote,US,Medium
2023,Mid-Level,Full-Time,Data Engineer,60400,US,Fully Remote,US,Medium
2023,Entry-Level,Full-Time,Data Analyst,85000,US,Fully Remote,US,Medium
2023,Entry-Level,Full-Time,Data Analyst,75000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Engineer,252000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,129000,US,Onsite,US,Medium
2023,Entry-Level,Full-Time,Data Engineer,92700,US,Fully Remote,US,Medium
2023,Entry-Level,Full-Time,Data Engineer,61800,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Scientist,172309,IE,Fully Remote,IE,Large
2023,Mid-Level,Full-Time,Data Scientist,60093,AT,Fully Remote,DE,Medium
2023,Mid-Level,Full-Time,Data Analyst,83500,US,Fully Remote,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,52500,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,201036,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,134024,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Analyst,165000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Analyst,140000,US,Fully Remote,US,Medium
2023,Entry-Level,Full-Time,Data Engineer,62000,US,Fully Remote,US,Medium
2023,Entry-Level,Full-Time,Data Engineer,58000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,172000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,115000,US,Onsite,US,Medium
2023,Entry-Level,Full-Time,Data Engineer,125000,US,Onsite,US,Medium
2023,Entry-Level,Full-Time,Data Engineer,90000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,163800,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,126000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,237000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,145000,US,Fully Remote,US,Medium
2023,Mid-Level,Full-Time,Data Engineer,90000,US,Fully Remote,US,Medium
2023,Mid-Level,Full-Time,Data Engineer,90000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Engineer,139500,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,109400,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,258000,CA,Onsite,CA,Medium
2023,Senior,Full-Time,Data Scientist,190000,CA,Onsite,CA,Medium
2023,Mid-Level,Full-Time,Data Engineer,145000,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Data Engineer,120000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,205600,US,Onsite,US,Large
2023,Senior,Full-Time,Data Engineer,105700,US,Onsite,US,Large
2023,Senior,Full-Time,Data Engineer,252000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,129000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,239748,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,159832,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,186300,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,102500,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Engineer,165000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,132300,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,190000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,126000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Architect,149040,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Architect,113900,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Engineer,153600,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Engineer,106800,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Engineer,172600,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Engineer,107900,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Analyst,180180,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Analyst,106020,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Architect,376080,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Architect,213120,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Analyst,153600,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Analyst,100500,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Analyst,206500,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Analyst,121600,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Engineer,260000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,225000,US,Onsite,US,Medium
2023,Executive,Full-Time,Data Engineer,194500,US,Onsite,US,Medium
2023,Executive,Full-Time,Data Engineer,115500,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,170000,US,Fully Remote,US,Large
2023,Senior,Full-Time,Machine Learning Engineer,90000,US,Fully Remote,US,Large
2023,Entry-Level,Full-Time,Data Analyst,95000,US,Fully Remote,US,Medium
2023,Entry-Level,Full-Time,Data Analyst,70000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Engineer,275000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,160000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Analyst,115934,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Analyst,81666,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,175000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,120000,US,Onsite,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,150000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,120000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,AI Engineer,200000,US,Onsite,US,Medium
2023,Senior,Full-Time,AI Engineer,175000,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,206000,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,130000,US,Onsite,US,Medium
